F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_53_092.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_53_092.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_53_092.jpg,0,1,0,30.19041
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_53_220.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_53_220.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_53_220.jpg,0,1,0,30.18818
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_53_303.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_53_303.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_53_303.jpg,0,1,0,30.19055
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_53_435.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_53_435.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_53_435.jpg,0,1,0,30.19028
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_53_523.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_53_523.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_53_523.jpg,0,1,0,30.19027
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_53_650.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_53_650.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_53_650.jpg,-0.3,1,0,30.16867
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_53_789.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_53_789.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_53_789.jpg,0,1,0,30.19042
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_53_939.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_53_939.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_53_939.jpg,0,1,0,30.19146
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_54_063.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_54_063.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_54_063.jpg,0,1,0,30.19068
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_54_149.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_54_149.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_54_149.jpg,-0.2,1,0,30.18004
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_54_291.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_54_291.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_54_291.jpg,0,1,0,30.18986
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_54_414.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_54_414.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_54_414.jpg,-0.15,1,0,30.18696
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_54_484.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_54_484.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_54_484.jpg,-0.35,1,0,30.16592
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_54_568.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_54_568.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_54_568.jpg,-0.5500001,1,0,30.13805
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_54_676.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_54_676.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_54_676.jpg,0,1,0,30.18423
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_54_767.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_54_767.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_54_767.jpg,0,1,0,30.18921
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_54_839.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_54_839.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_54_839.jpg,0,1,0,30.19012
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_54_970.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_54_970.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_54_970.jpg,-0.2,1,0,30.18135
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_55_047.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_55_047.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_55_047.jpg,0,1,0,30.19065
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_55_178.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_55_178.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_55_178.jpg,0,1,0,30.19049
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_55_301.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_55_301.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_55_301.jpg,0,1,0,30.19094
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_55_381.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_55_381.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_55_381.jpg,-0.2,1,0,30.17978
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_55_506.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_55_506.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_55_506.jpg,-0.5000001,1,0,30.14559
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_55_584.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_55_584.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_55_584.jpg,0,1,0,30.1874
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_55_695.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_55_695.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_55_695.jpg,0,1,0,30.19005
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_55_785.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_55_785.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_55_785.jpg,-0.2,1,0,30.1825
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_55_854.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_55_854.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_55_854.jpg,-0.35,1,0,30.16595
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_55_994.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_55_994.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_55_994.jpg,0,1,0,30.19001
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_56_067.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_56_067.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_56_067.jpg,0,1,0,30.19025
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_56_195.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_56_195.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_56_195.jpg,-0.35,1,0,30.16481
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_56_284.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_56_284.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_56_284.jpg,0,1,0,30.18952
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_56_419.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_56_419.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_56_419.jpg,-0.2,1,0,30.18248
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_56_509.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_56_509.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_56_509.jpg,0,1,0,30.19016
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_56_637.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_56_637.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_56_637.jpg,-0.25,1,0,30.17649
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_56_761.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_56_761.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_56_761.jpg,0,1,0,30.18756
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_56_843.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_56_843.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_56_843.jpg,0,1,0,30.18984
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_56_923.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_56_923.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_56_923.jpg,-0.2,1,0,30.18303
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_57_001.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_57_001.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_57_001.jpg,0,1,0,30.19029
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_57_071.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_57_071.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_57_071.jpg,0,1,0,30.19015
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_57_145.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_57_145.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_57_145.jpg,-0.2,1,0,30.18138
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_57_234.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_57_234.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_57_234.jpg,0,1,0,30.19036
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_57_381.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_57_381.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_57_381.jpg,-0.2,1,0,30.18092
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_57_449.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_57_449.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_57_449.jpg,-0.35,1,0,30.16442
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_57_553.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_57_553.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_57_553.jpg,0,1,0,30.1896
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_57_691.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_57_691.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_57_691.jpg,-0.2,1,0,30.18212
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_57_822.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_57_822.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_57_822.jpg,0,1,0,30.19024
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_57_911.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_57_911.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_57_911.jpg,0,1,0,30.1903
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_58_059.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_58_059.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_58_059.jpg,0,1,0,30.19031
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_58_127.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_58_127.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_58_127.jpg,0,1,0,30.19032
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_58_281.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_58_281.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_58_281.jpg,0,1,0,30.1903
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_58_401.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_58_401.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_58_401.jpg,-0.15,1,0,30.18422
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_58_469.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_58_469.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_58_469.jpg,-0.3,1,0,30.16925
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_58_563.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_58_563.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_58_563.jpg,-0.5500001,1,0,30.13921
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_58_703.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_58_703.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_58_703.jpg,-0.9000002,1,0,30.10052
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_58_782.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_58_782.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_58_782.jpg,0,1,0,30.17396
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_58_855.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_58_855.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_58_855.jpg,0,1,0,30.1854
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_59_000.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_59_000.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_59_000.jpg,0,1,0,30.1902
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_59_071.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_59_071.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_59_071.jpg,0,1,0,30.19028
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_59_194.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_59_194.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_59_194.jpg,0,1,0,30.19284
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_59_275.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_59_275.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_59_275.jpg,0.25,1,0,30.17404
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_59_413.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_59_413.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_59_413.jpg,0,1,0,30.19216
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_59_483.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_59_483.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_59_483.jpg,0,1,0,30.1889
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_59_570.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_59_570.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_59_570.jpg,0,1,0,30.18992
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_59_722.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_59_722.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_59_722.jpg,0,1,0,30.18986
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_59_867.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_59_867.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_59_867.jpg,0,1,0,30.18987
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_50_59_994.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_50_59_994.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_50_59_994.jpg,0,1,0,30.18985
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_51_00_090.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_51_00_090.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_51_00_090.jpg,0,1,0,30.1898
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_51_00_222.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_51_00_222.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_51_00_222.jpg,0,1,0,30.1897
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_51_00_319.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_51_00_319.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_51_00_319.jpg,0.25,1,0,30.17489
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_51_00_384.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_51_00_384.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_51_00_384.jpg,0.4,1,0,30.15789
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_51_00_541.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_51_00_541.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_51_00_541.jpg,0,1,0,30.18995
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_51_00_621.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_51_00_621.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_51_00_621.jpg,0,1,0,30.19032
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_51_00_707.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_51_00_707.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_51_00_707.jpg,0,1,0,30.19042
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_51_00_844.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_51_00_844.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_51_00_844.jpg,0,1,0,30.19049
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_51_00_960.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_51_00_960.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_51_00_960.jpg,0,1,0,30.19083
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_51_01_093.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_51_01_093.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_51_01_093.jpg,-0.2,1,0,30.17943
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_51_01_169.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_51_01_169.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_51_01_169.jpg,0,1,0,30.19048
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_51_01_251.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_51_01_251.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_51_01_251.jpg,0,1,0,30.19046
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_51_01_348.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_51_01_348.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_51_01_348.jpg,0,1,0,30.19049
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_51_01_416.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_51_01_416.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_51_01_416.jpg,0,1,0,30.19049
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_51_01_491.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_51_01_491.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_51_01_491.jpg,0,1,0,30.19043
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_51_01_589.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_51_01_589.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_51_01_589.jpg,-0.25,1,0,30.17464
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_51_01_660.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_51_01_660.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_51_01_660.jpg,0,1,0,30.19032
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_51_01_747.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_51_01_747.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_51_01_747.jpg,0,1,0,30.18984
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_51_01_904.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_51_01_904.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_51_01_904.jpg,0,1,0,30.19041
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_51_02_032.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_51_02_032.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_51_02_032.jpg,-0.2,1,0,30.18004
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_51_02_190.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_51_02_190.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_51_02_190.jpg,0,1,0,30.19039
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_51_02_334.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_51_02_334.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_51_02_334.jpg,0,1,0,30.19037
F:\beta_simulator_windows\beta_simulator_Data\IMG\center_2019_07_02_08_51_02_474.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\left_2019_07_02_08_51_02_474.jpg,F:\beta_simulator_windows\beta_simulator_Data\IMG\right_2019_07_02_08_51_02_474.jpg,-0.2,1,0,30.17977
